6 677 1
x
y
z
velocity[0]
velocity[1]
velocity[2]
-4.42012	0.376353	10
-87.3109	-85.6187	10
-2.6609	0.324818	10
-0.271769	0.0494602	10
-0.14044	0.0262486	10
-0.151382	0.0500513	10
-5.1676252164159120e-01	-8.6119670948857021e+01	1.8393689652580922e-01	-2.7922776535717189e-02	-2.2600028543040230e-03	1.1880852450682662e-02
-8.4154701636504306e-02	-8.6062565120236769e+01	-9.1824323923887410e-02	-9.9735112566355058e-04	1.4223327985651767e-04	-2.2673338087145440e-04
-3.1340225869655097e-01	-8.6119143301980500e+01	6.0630023715620242e-02	-1.3947725779654915e-02	-4.2319960880511940e-03	1.1612035902939482e-02
-7.6174828381595228e-01	-8.6041023977129342e+01	4.9485874890266145e-02	-3.4296151463503913e-02	2.2502932219193372e-02	6.8017262889695715e-03
-8.4820807310197521e-01	-8.6002901200131575e+01	-2.0374151953211406e-01	-3.6561710083060951e-02	7.1407812071946943e-03	5.0255564035801110e-04
-1.6442709246100611e+00	-8.6141379380726889e+01	-1.1285400231229638e-01	-8.2247282576445480e-02	-1.6700345628677185e-02	-6.8877054418642414e-03
-1.3736797857387137e-01	-8.6102507913436739e+01	4.5721843502658427e-02	-1.7127361667829124e-03	3.4656975991621750e-03	3.2876176713614010e-03
7.2715779290089570e-03	-8.6112780416598000e+01	-2.9929087136057603e-01	-1.2766993549729604e-04	3.1437229317890581e-03	-1.2961061229159637e-02
-1.7588489580544782e+00	-8.6271182099675528e+01	-6.6286778151641343e-02	-7.6810508082702095e-02	-2.6290004878565306e-02	-1.7444585662316485e-03
-2.0099465224585429e+00	-8.6369634644764361e+01	-1.7259153133959490e-01	-9.6048753779458387e-02	-2.7715618039293673e-02	-1.6357413296928362e-02
-1.6407219462901754e+00	-8.6191188601034540e+01	8.6986962647769388e-03	-8.0946455339298451e-02	-2.2254948897105078e-02	-1.3438940657932883e-03
-1.6603270865847688e+00	-8.6240887081859697e+01	-3.3821982465181821e-01	-8.0922920137861190e-02	-1.9156595345876947e-02	-3.3547766800618224e-02
-1.5451771078561096e+00	-8.6159001479328381e+01	-1.1722965662412045e-01	-7.7791414669766093e-02	-1.4125051502458481e-02	-3.2660903571948481e-03
-3.1729740245872018e-01	-8.5997839783081972e+01	-1.3601624367236786e-01	-4.6490910678562390e-03	2.0903460713946460e-02	-6.7207341533635405e-03
-3.0877187285778401e-01	-8.6161400858637606e+01	2.1976447040013961e-01	-3.4824293595714620e-03	-1.3816468994303180e-03	1.4113395744678231e-02
-6.4508469190388507e-01	-8.6016016338481194e+01	7.9858675385215183e-02	-2.8784810455984980e-02	1.3626843351024822e-02	5.9883132909003007e-03
-1.2905564068550144e+00	-8.6091441359558132e+01	-4.3431308193414359e-01	-5.2387570737413840e-02	-1.4194894294762263e-02	-3.1149807422435203e-02
-1.1233181103937637e+00	-8.6096520545121336e+01	-2.3639441780502771e-01	-4.7748530222029364e-02	-6.6917560562263024e-03	-1.7836907091073887e-02
-1.6898043400258176e+00	-8.6145844274872033e+01	-3.8482440890256298e-01	-9.2905351861038599e-02	-1.1389874384605895e-02	-1.3231806231415665e-02
-1.5885667733184150e+00	-8.6157328322001518e+01	-2.2906299889119808e-01	-9.2910145281298651e-02	-9.0726199030367297e-04	-7.9223418998643404e-03
-1.6980922125152136e+00	-8.6376674486530305e+01	-2.6901416389931404e-01	-9.4418322475206151e-02	-2.7388277419812708e-02	-1.6876816110157705e-02
-1.7917721786843877e+00	-8.6233556075547199e+01	-5.3703154696097977e-01	-1.0393825858417860e-01	-9.5883347465535243e-03	-2.7876566947859744e-02
-5.9369394794319763e-01	-8.6076607414811690e+01	-2.2152461050199473e-01	-2.5918165035679147e-02	-2.9847837120872624e-03	-4.2456457086120719e-03
-1.4798214699730452e+00	-8.6106793948624741e+01	-2.3271308008605587e-01	-8.1542572953057224e-02	-1.2643375986546310e-02	-1.1360552428249042e-02
-1.3906563735230646e+00	-8.6121520425160512e+01	-6.7968101394419236e-02	-6.0082802825981434e-02	-2.0914616961189618e-02	-6.5571450405338119e-03
9.9475677782981511e-02	-8.6105365529022080e+01	1.0060371436081625e-01	8.2517293806863810e-03	5.1890888901988128e-03	1.0186730155456949e-02
-1.3909274154092641e+00	-8.6129825771860638e+01	-1.9243692776353100e-01	-7.4510147872892715e-02	-1.4067203984235792e-02	-2.3772046794495023e-02
-2.6638884536726476e-01	-8.6105932410328180e+01	-2.8521675933517404e-01	-1.6187606621590748e-02	1.7682111046080616e-03	-2.0874963351169937e-02
-1.0751237528810560e+00	-8.6015865613200035e+01	-1.8425555137042046e-01	-4.5674511027131943e-02	1.4182664234812844e-03	-5.2775964301983690e-03
-1.8310976343446930e+00	-8.6302093761204162e+01	-4.4260964894183670e-03	-7.6269382278730757e-02	-2.7323181902061140e-02	-1.4395525930847976e-03
-2.1541302691093440e+00	-8.6516925467735135e+01	3.3215480968089219e-02	-1.0555124917029081e-01	-4.2959336690791092e-02	-4.7302003872921397e-03
-1.5569461371238891e+00	-8.6068188296999082e+01	-1.8184971044375536e-01	-7.0182530566399032e-02	-8.2500319842826152e-03	3.7700788439831378e-03
-1.9666334171234101e+00	-8.6262878755793253e+01	-1.8875085294273791e-01	-9.1989779528321811e-02	-2.0353445457025537e-02	-1.2019343044585518e-02
-2.4672371702553044e+00	-8.6488885265388802e+01	-6.0392519582788934e-02	-1.2949546301336759e-01	-2.2053892736974022e-02	-1.0191985011590731e-02
-2.3363437173956321e+00	-8.6533108952923314e+01	1.5675102744226832e-01	-1.1659957980966859e-01	-3.4906346461945306e-02	1.3487475487230218e-02
-2.0145801220118367e+00	-8.6467938281953252e+01	1.3957843246959972e-01	-9.8173009091731114e-02	-3.3270264571990768e-02	1.3737268258942342e-02
-1.7296291227855387e+00	-8.6186861566693963e+01	-1.5707906207940545e-01	-8.6261220299136590e-02	-1.8957713169603142e-02	-8.7975649289823085e-03
-2.2304175846630896e+00	-8.6385954737885626e+01	-2.9256084992113651e-01	-1.0429382426857997e-01	-3.2979962269176662e-02	-1.8163195960524604e-02
-1.9704899007590075e+00	-8.6478442858924609e+01	-1.6854958877197238e-01	-1.1033700800816192e-01	-3.7836824200272817e-02	-1.6477012374751846e-03
-1.8068220481387021e+00	-8.6271023896114443e+01	-3.4275113418410752e-01	-9.3145754971327613e-02	-2.8732878946447923e-02	-1.6633149679439217e-02
-1.6798512928540634e+00	-8.6147760487803225e+01	-6.3194497310829745e-01	-9.2083733452102176e-02	-1.2737687614227087e-02	-3.4378867270975791e-02
-1.8993939105323290e+00	-8.6347294552880683e+01	-3.7533191600197691e-01	-1.0404683243047949e-01	-2.5801713267492542e-02	-6.0054774488324768e-03
-1.7316738497192707e+00	-8.6055814489776310e+01	-6.7917203685455985e-01	-7.3210540749242922e-02	-1.2823041555545868e-02	-2.6054943045421053e-02
-2.0411663810560774e+00	-8.6212715270619256e+01	-2.7315716404477081e-01	-8.3070271048590230e-02	-1.4415315629783872e-02	-6.7391629370654781e-03
-1.7887251133390145e+00	-8.6076834615474169e+01	-2.4906016747642898e-01	-7.7488610037102904e-02	-7.9066927738021785e-03	-6.1311112382425280e-03
-1.2909389259007860e+00	-8.5885695306511565e+01	-5.3296422224004314e-01	-4.3478490975203503e-02	2.0498432157409008e-03	3.4656703490914761e-04
-1.1328007785222927e+00	-8.5942369381931158e+01	-4.3755091179583228e-01	-5.9231094965213046e-02	-3.0212129275923589e-03	2.8150731829042694e-03
-1.3281100200970519e+00	-8.6122932724219524e+01	-3.0856611758839891e-01	-7.2698467500891012e-02	-1.5580481629737429e-02	-1.7787418055006231e-02
-3.9368302010814121e-01	-8.6006495840855180e+01	-4.1585088324429775e-01	-1.0500118305613275e-02	-7.7894149036873391e-04	-1.0079297149190971e-02
-3.8828613793133077e-01	-8.5994370297860868e+01	-7.5990067999120103e-01	-8.4975552565895451e-03	-3.4685621969746359e-03	-2.7292434060807336e-02
4.9627982659009806e-02	-8.6034697154643879e+01	-5.4705762552046666e-01	1.5532615934292166e-03	9.7272105649969607e-03	-2.2171960958664715e-02
-6.9034224785116427e-01	-8.6044619456613475e+01	-1.9006882745809803e-01	-2.8181495337381523e-02	-6.5568692107976986e-03	6.3525444213636062e-03
-1.5321933203803424e+00	-8.6084885673534743e+01	-4.6889088337158691e-01	-7.4499565883164268e-02	-2.4332922676060652e-02	-2.3367488477322722e-02
-6.9425108739599284e-01	-8.5939820459279090e+01	-2.9258684216458136e-01	-3.0624310310323290e-02	9.7589943097479426e-03	5.0062977947468975e-03
-4.2635721878120797e-01	-8.5826138573998065e+01	-1.1762478930772782e+00	-1.8397220872348186e-02	-4.5943894996252560e-03	-1.5760603255757451e-02
-8.9595719328584433e-01	-8.5930110307565513e+01	-7.9625386911633445e-01	-5.2056000142606022e-02	9.4883355804952080e-03	-2.1362539245310640e-02
-1.2610814278135918e+00	-8.6106281052634031e+01	-8.4124598408530105e-01	-7.8277961353763303e-02	1.2872445303037017e-02	-3.9891522880721578e-02
-6.9679081146806920e-01	-8.6032992498396595e+01	-5.6258519371147664e-01	-3.7002462918139974e-02	2.4101988244349080e-03	-1.5086282055343507e-02
-9.2689389820583257e-01	-8.5888146065653856e+01	-6.3248744240269938e-01	-5.7412856950977836e-02	9.2335180680715098e-03	-1.1481917909725957e-02
-2.2182184226863177e-01	-8.5790271826297982e+01	-1.0166613747025861e+00	-4.6611985952065621e-03	9.5557701712613834e-03	-2.8635789153807045e-02
-7.8922946389664628e-01	-8.5929356728706722e+01	-8.1860515556950042e-01	-4.9211604597047487e-02	3.7001395608169084e-03	-1.9068537090401454e-02
-1.2808804470285000e+00	-8.5975622338485238e+01	-7.0694953320647402e-01	-7.1135751594899710e-02	6.2484140438211159e-03	-3.1132065694078077e-02
-1.6430910000915304e+00	-8.5997351163242016e+01	-6.9955782755664808e-01	-8.0660320658998572e-02	3.6494423341610661e-03	-2.1858684043187374e-02
-1.4309357223367980e+00	-8.5979272972739835e+01	-9.9673365009147896e-01	-7.1558481029370111e-02	-5.8064391989290825e-03	-4.3039067884482057e-02
-1.5435490123891678e+00	-8.6208724254661078e+01	-7.8337255756085378e-01	-7.3558130777857930e-02	-3.7324003065399161e-03	-2.1608607735340207e-02
-1.9873083440247901e+00	-8.6199586492315959e+01	-8.1503673426376311e-01	-1.1168269350483989e-01	-1.2312576445988221e-02	-3.9554330261330921e-02
-1.9214067616817443e+00	-8.6187319700102350e+01	-6.6458744159712890e-01	-8.9305987608617729e-02	-3.0419531382956947e-02	-3.8675662474341441e-02
-1.4785421798805358e+00	-8.6063605057964566e+01	-5.6049131352302040e-01	-7.3338281250970569e-02	-3.0327056551755906e-03	-2.1845522912420701e-02
-1.6001165545474341e+00	-8.6114536432759607e+01	-7.7858159078546763e-01	-8.6211984204945594e-02	-2.0684121822163825e-03	-2.1837639354789811e-02
-2.5924583548841089e+00	-8.6262752396281215e+01	-7.2262292815393270e-01	-1.3749481526063437e-01	-2.6238405455513213e-02	-2.9467172890522940e-02
-6.6721651019896400e-01	-8.5832372906509562e+01	-1.2587041189344648e+00	-2.6494511017810946e-02	-9.1526562739663083e-03	-4.7534380438146527e-02
-7.6254452669320338e-01	-8.5847513417178021e+01	-1.1161056244022831e+00	-1.8424959997902151e-02	-3.0128521397383623e-03	-3.1568805183098028e-02
-8.9330245580300482e-01	-8.6022483808961184e+01	-1.0699566497816597e+00	-4.7305219006488514e-02	2.0843711336497768e-03	-4.8497026391663034e-02
-1.3368930934790988e+00	-8.6021272854262506e+01	-9.6744420396790787e-01	-7.0406519492329747e-02	-8.7000781143982860e-03	-3.2079558602774456e-02
-7.1384085697852151e-01	-8.5912632484175091e+01	-1.3389570531462891e+00	-3.6597938625883147e-02	-2.4861694842605260e-02	-4.2748804631415546e-02
-7.1682198960388144e-01	-8.5893496100615849e+01	-1.5645132447581367e+00	-4.1299818303674435e-02	-5.0274949289686862e-03	-6.1569001420549586e-02
-8.3455290536815352e-01	-8.5904974848326376e+01	-9.2739325798587113e-01	-4.0227370136388968e-02	1.5454318749981819e-03	-3.2663977635635236e-02
-1.9787726030752475e-01	-8.6034539201660479e+01	-1.1812496728528441e+00	-7.6387669924777380e-03	-2.2492127119948892e-02	-2.4188927215513179e-02
3.7635348766195392e-01	-8.5823435742566289e+01	-1.2945937323177279e+00	2.1799670856109100e-02	2.5115082178660706e-03	-3.9645521789034618e-02
-3.8724715066977687e-02	-8.5808495750314322e+01	-1.4389092734868945e+00	7.5410988216099973e-04	2.3938106359512823e-02	-6.8983267202981619e-02
-7.9690307476594346e-01	-8.6011379955400997e+01	-1.2021190904502508e+00	-5.9421137696434069e-02	2.4102598536846691e-03	-4.0605541710205410e-02
-8.3640917910091794e-01	-8.5901792833244883e+01	-7.0598265268549654e-01	-5.1729746909855039e-02	2.6248578587315441e-02	-2.0866082190783952e-02
-1.5475141451635399e+00	-8.6040364358538852e+01	-7.3264156777419898e-01	-7.7436361852928001e-02	1.7643641648776372e-03	-2.9835977818179069e-02
-5.5889747230329057e-01	-8.6015888355412741e+01	-7.8899253004099434e-01	-2.5639024147672142e-02	-4.1166050342271235e-03	-2.4048093260805231e-02
-9.2248710377059440e-01	-8.5974305164368658e+01	-5.3231096159965818e-01	-4.8612436049306082e-02	1.6597423950877665e-02	-1.3603856028113637e-02
-6.4028319139766177e-01	-8.5807105709249797e+01	-1.1630253130925041e+00	-3.2561954269490968e-02	1.0887171396282112e-02	-5.5570616723057846e-02
-4.6968441726264204e-01	-8.5916697312604981e+01	-1.1564377133945087e+00	-2.9918856040104854e-02	3.3977423307682605e-03	-3.4640898646279526e-02
-1.0549783082585893e+00	-8.5978065531817535e+01	-6.1274670919115670e-01	-6.4146080472612194e-02	1.1221231468261473e-02	-1.6444031401126546e-02
-2.0149135295941099e+00	-8.6164239709899874e+01	-7.2557010902701180e-01	-1.0070024186174154e-01	-1.2643748836780874e-02	-4.0469005116879377e-02
-2.2660149476384741e+00	-8.6196400316474922e+01	-6.9699846185406766e-01	-1.0431030279780978e-01	-1.6062768386630896e-02	-4.3817367290466404e-02
-2.7229512111732079e+00	-8.6330106683080473e+01	-5.1323292377880292e-01	-1.3412290286751716e-01	-3.3605531114157337e-02	-3.0572478807133368e-03
-2.1215043442434824e+00	-8.6151750650088715e+01	-5.8361040288366495e-01	-1.0928587932351515e-01	-5.7924969962728726e-03	-2.8562343294518316e-02
-2.4683689480370270e+00	-8.6381026483753757e+01	-4.9175393042181231e-01	-9.6292293219407160e-02	-4.5173915152021391e-02	-3.4009220693861551e-02
-2.7081871139019777e+00	-8.6245265061169619e+01	-6.6668749785373571e-01	-1.4451211320634075e-01	-2.2230358545049018e-02	-2.2577336336691168e-02
-3.0211385635942172e+00	-8.6480545924571047e+01	-8.9164451148564972e-01	-1.2922228981279207e-01	-5.0089306285881458e-02	-6.8291842038925410e-02
-3.4102540455856021e+00	-8.6632294830182531e+01	-4.8991797150757149e-01	-2.0776374471816550e-01	-4.1717255897226468e-02	-8.4717121640762241e-03
-3.2607158942599495e+00	-8.6624003970540912e+01	-5.9971612660735485e-01	-1.6978171147057497e-01	-8.0301279017965979e-02	-3.0761099036240108e-02
-3.4406216076568006e+00	-8.6619662354004518e+01	-1.0081225243451266e+00	-1.9529826398106032e-01	-5.8923875780818230e-02	-6.0414749287783141e-02
-3.4641977827856927e+00	-8.6605552275064980e+01	-6.1150977756576308e-01	-1.7500227620228984e-01	-6.4945162179224691e-02	-3.0811868443039288e-02
-2.4380539725212955e+00	-8.6225604131950561e+01	-8.9130214365481153e-01	-8.6029912060685124e-02	-4.4170794292708385e-02	-4.4878037909269225e-02
-2.4629921107800348e+00	-8.6138255417556167e+01	-9.6416932250660148e-01	-1.2783492612332248e-01	-2.8677059744213099e-02	-2.8568356425008282e-02
-2.6078219528672610e+00	-8.6228787768787925e+01	-1.0042181082051982e+00	-1.1776094665270459e-01	-3.5159505406146388e-02	-4.4317576892429669e-02
-2.8743568115977247e+00	-8.6339751332418842e+01	-5.3359071047529516e-01	-1.2206867119993707e-01	-3.5264661776018356e-02	-4.7935369661742111e-03
-1.9569040416999941e+00	-8.6115291632622942e+01	-5.7995831350578131e-01	-6.9081226056113970e-02	-1.6510606575118787e-02	-8.9784334047438349e-03
-2.8318350672259283e+00	-8.6411354408488279e+01	-6.8195071207650748e-01	-8.9025279401379984e-02	-6.1436702856601952e-02	-2.5994510857447244e-02
-2.7735306166703806e+00	-8.6695494140906305e+01	-7.6865325061801859e-01	-1.2551007554017723e-01	-9.8294263805053905e-02	-3.8596730447051204e-02
-2.3293717111476400e+00	-8.6174203300337666e+01	-5.9845330824836462e-01	-9.8054274149455459e-02	-1.8714625853534311e-02	-2.4362356752671992e-02
-2.1079802131831875e+00	-8.6171368454859945e+01	-6.8968563412425010e-01	-9.6680187282069535e-02	-2.4043409560151132e-02	-3.2307617965741227e-02
-2.7514046487135171e+00	-8.6473406991921138e+01	-1.1141163835887409e+00	-1.4662306133724851e-01	-5.5769321117569812e-02	-6.5928207252751531e-02
-2.6212817408570612e+00	-8.6285162757396492e+01	-9.1331667659947424e-01	-1.3846395573880818e-01	-3.0662862683239648e-02	-3.2915318967325337e-02
-2.6914869892453535e+00	-8.6178205435988502e+01	-1.5091145599255440e+00	-8.1044685037120357e-03	-5.4260210145241149e-02	-1.0509345097328762e-01
-2.4180783286915908e+00	-8.6442475189523435e+01	-1.1656038789120347e+00	-7.0752649791078093e-02	-8.0557722802798659e-02	-3.1723716514162538e-02
-3.1603919576355741e+00	-8.6621655683642459e+01	-7.6801517114522555e-01	-1.5244510620176388e-01	-8.2324316871792258e-02	-3.0063668474556988e-04
-2.5483017586340124e+00	-8.6143396704234519e+01	-1.0491931766373492e+00	-1.1834244313040558e-01	-2.1352716705793740e-02	-4.4160967511241607e-02
-1.7498419880717528e+00	-8.5813985399287816e+01	-6.4271739352857560e-01	-2.5079258204495684e-02	6.0473390551857723e-03	1.1099327730900031e-02
-2.9329831282040653e+00	-8.6301880385473680e+01	-1.0215536319733434e+00	-1.7026976925486217e-01	-2.7839134695973301e-02	-2.1665527058519974e-02
-2.3117771285022934e+00	-8.6121980255557233e+01	-9.8292904283773563e-01	-1.0871260046065682e-01	-1.9712267355283024e-02	-2.5994332184368547e-02
-2.8497986613434314e+00	-8.6130627294541824e+01	-8.7722335213559854e-01	-3.3155794428671531e-02	1.0408015470137050e-02	4.1107699140599512e-03
-2.1457762186663438e+00	-8.5918333332675019e+01	-8.6420245552918817e-01	-4.5453340121427238e-02	-2.5404009701443077e-03	-5.4742728731964445e-03
-2.2470373451030690e+00	-8.6167828410029500e+01	-8.6846892616082361e-01	-1.1737588766575395e-01	-2.1544378305839777e-02	-2.8640309081107294e-02
-2.3935944697300093e+00	-8.6214208428550393e+01	-6.7033625242820183e-01	-8.5668093007460741e-02	-4.2263489668561374e-02	-3.3263591899755994e-02
